name,label1,label2,label3
train_00190.npy,0.0,0.2,0.0
train_00191.npy,0.0,0.2,0.0
train_00192.npy,0.0,0.2,0.0
train_00193.npy,0.0,0.2,0.0
train_00194.npy,0.0,0.2,0.0
train_00195.npy,0.0,0.2,0.0
train_00196.npy,0.0,0.2,0.0
train_00197.npy,0.0,0.2,0.0
train_00198.npy,0.0,0.2,0.0
train_00199.npy,0.0,0.2,0.0
train_00200.npy,0.0,0.2,0.0
train_00201.npy,0.0,0.2,0.0
train_00202.npy,0.0,0.2,0.0
train_00203.npy,0.0,0.2,0.0
train_00204.npy,0.0,0.2,0.0
train_00205.npy,0.0,0.2,0.0
train_00206.npy,0.0,0.2,0.0
train_00207.npy,0.0,0.2,0.0
train_00208.npy,0.0,0.2,0.0
train_00209.npy,0.0,0.2,0.0
train_00210.npy,0.0,0.2,0.0
train_00211.npy,0.0,0.2,0.0
train_00212.npy,0.0,0.2,0.0
train_00213.npy,0.0,0.2,0.0
train_00214.npy,0.0,0.2,0.0
train_00215.npy,0.0,0.2,0.0
train_00216.npy,0.0,0.2,0.0
train_00217.npy,0.0,0.2,0.0
train_00218.npy,0.0,0.2,0.0
train_00219.npy,0.0,0.2,0.0
train_00220.npy,0.0,0.2,0.0
train_00221.npy,0.0,0.2,0.0
train_00222.npy,0.0,0.2,0.0
train_00223.npy,0.0,0.2,0.0
train_00224.npy,0.0,0.2,0.0
train_00225.npy,0.0,0.2,0.0
train_00226.npy,0.0,0.2,0.0
train_00227.npy,0.0,0.2,0.0
train_00228.npy,0.0,0.2,0.0
train_00229.npy,0.0,0.2,0.0
train_00230.npy,0.0,0.2,0.0
train_00231.npy,0.0,0.2,0.0
train_00232.npy,0.0,0.2,0.0
train_00233.npy,0.0,0.2,0.0
train_00234.npy,0.0,0.2,0.0
train_00235.npy,0.0,0.2,0.0
train_00236.npy,0.0,0.2,0.0
train_00237.npy,0.0,0.2,0.0
train_00238.npy,0.0,0.2,0.0
train_00239.npy,0.0,0.2,0.0
train_00240.npy,0.0,0.2,0.0
train_00241.npy,0.0,0.2,0.0
train_00242.npy,0.0,0.2,0.0
train_00243.npy,0.0,0.2,0.0
train_00244.npy,0.0,0.2,0.0
train_00245.npy,0.0,0.2,0.0
train_00246.npy,0.0,0.2,0.0
train_00247.npy,0.0,0.2,0.0
train_00248.npy,0.0,0.2,0.0
train_00249.npy,0.0,0.2,0.0
train_00250.npy,0.0,0.2,0.0
train_00251.npy,0.0,0.2,0.0
train_00252.npy,0.0,0.2,0.0
train_00253.npy,0.0,0.2,0.0
train_00254.npy,0.0,0.2,0.0
train_00255.npy,0.0,0.2,0.0
train_00256.npy,0.0,0.2,0.0
train_00257.npy,0.0,0.2,0.0
train_00258.npy,0.0,0.2,0.0
train_00259.npy,0.0,0.2,0.0
train_00260.npy,0.0,0.2,0.0
train_00261.npy,0.0,0.2,0.0
train_00262.npy,0.0,0.2,0.0
train_00263.npy,0.0,0.2,0.0
train_00264.npy,0.0,0.2,0.0
train_00265.npy,0.0,0.2,0.0
train_00266.npy,0.0,0.2,0.0
train_00267.npy,0.0,0.2,0.0
train_00268.npy,0.0,0.2,0.0
train_00269.npy,0.0,0.2,0.0
train_00270.npy,0.0,0.2,0.0
train_00271.npy,0.0,0.2,0.0
train_00272.npy,0.0,0.2,0.0
train_00273.npy,0.0,0.2,0.0
train_00274.npy,0.0,0.2,0.0
train_00275.npy,0.0,0.2,0.0
train_00276.npy,0.0,0.2,0.0
train_00277.npy,0.0,0.2,0.0
train_00278.npy,0.0,0.2,0.0
train_00279.npy,0.0,0.2,0.0
train_00280.npy,0.0,0.2,0.0
train_00281.npy,0.0,0.2,0.0
train_00282.npy,0.0,0.2,0.0
train_00283.npy,0.0,0.2,0.0
train_00284.npy,0.0,0.2,0.0
train_00285.npy,0.0,0.2,0.0
train_00286.npy,0.0,0.2,0.0
train_00287.npy,0.0,0.2,0.0
train_00288.npy,0.0,0.2,0.0
train_00289.npy,0.0,0.2,0.0
train_00290.npy,0.0,0.2,0.0
train_00291.npy,0.0,0.2,0.0
train_00292.npy,0.0,0.2,0.0
train_00293.npy,0.0,0.2,0.0
train_00294.npy,0.0,0.2,0.0
train_00295.npy,0.0,0.2,0.0
train_00296.npy,0.0,0.2,0.0
train_00297.npy,0.0,0.2,0.0
train_00298.npy,0.0,0.3,0.0
train_00299.npy,0.0,0.3,0.0
train_00300.npy,0.0,0.3,0.0
train_00301.npy,0.0,0.3,0.0
train_00302.npy,0.0,0.3,0.0
train_00303.npy,0.0,0.3,0.0
train_00304.npy,0.0,0.3,0.0
train_00305.npy,0.0,0.3,0.0
train_00306.npy,0.0,0.3,0.0
train_00307.npy,0.0,0.3,0.0
train_00308.npy,0.0,0.3,0.0
train_00309.npy,0.0,0.3,0.0
train_00310.npy,0.0,0.3,0.0
train_00311.npy,0.0,0.3,0.0
train_00312.npy,0.0,0.3,0.0
train_00313.npy,0.0,0.3,0.0
train_00314.npy,0.0,0.3,0.0
train_00315.npy,0.0,0.3,0.0
train_00316.npy,0.0,0.3,0.0
train_00317.npy,0.0,0.3,0.0
train_00318.npy,0.0,0.3,0.0
train_00319.npy,0.0,0.3,0.0
train_00320.npy,0.0,0.3,0.0
train_00321.npy,0.0,0.3,0.0
train_00322.npy,0.0,0.3,0.0
train_00323.npy,0.0,0.3,0.0
train_00324.npy,0.0,0.3,0.0
train_00325.npy,0.0,0.3,0.0
train_00326.npy,0.0,0.3,0.0
train_00327.npy,0.0,0.3,0.0
train_00328.npy,0.0,0.3,0.0
train_00329.npy,0.0,0.3,0.0
train_00330.npy,0.0,0.3,0.0
train_00331.npy,0.0,0.3,0.0
train_00332.npy,0.0,0.3,0.0
train_00333.npy,0.0,0.3,0.0
train_00334.npy,0.0,0.3,0.0
train_00335.npy,0.0,0.3,0.0
train_00336.npy,0.0,0.3,0.0
train_00337.npy,0.0,0.3,0.0
train_00338.npy,0.0,0.3,0.0
train_00339.npy,0.0,0.3,0.0
train_00340.npy,0.0,0.3,0.0
train_00341.npy,0.0,0.3,0.0
train_00342.npy,0.0,0.3,0.0
train_00343.npy,0.0,0.3,0.0
train_00344.npy,0.0,0.3,0.0
train_00345.npy,0.0,0.3,0.0
train_00346.npy,0.0,0.3,0.0
train_00347.npy,0.0,0.3,0.0
train_00348.npy,0.0,0.3,0.0
train_00349.npy,0.0,0.3,0.0
train_00350.npy,0.0,0.3,0.0
train_00351.npy,0.0,0.3,0.0
train_00352.npy,0.0,0.3,0.0
train_00353.npy,0.0,0.3,0.0
train_00354.npy,0.0,0.3,0.0
train_00355.npy,0.0,0.3,0.0
train_00356.npy,0.0,0.3,0.0
train_00357.npy,0.0,0.3,0.0
train_00358.npy,0.0,0.3,0.0
train_00359.npy,0.0,0.3,0.0
train_00360.npy,0.0,0.3,0.0
train_00361.npy,0.0,0.3,0.0
train_00362.npy,0.0,0.3,0.0
train_00363.npy,0.0,0.3,0.0
train_00364.npy,0.0,0.3,0.0
train_00365.npy,0.0,0.3,0.0
train_00366.npy,0.0,0.3,0.0
train_00367.npy,0.0,0.3,0.0
train_00368.npy,0.0,0.3,0.0
train_00369.npy,0.0,0.3,0.0
train_00370.npy,0.0,0.3,0.0
train_00371.npy,0.0,0.3,0.0
train_00372.npy,0.0,0.3,0.0
train_00373.npy,0.0,0.3,0.0
train_00374.npy,0.0,0.3,0.0
train_00375.npy,0.0,0.3,0.0
train_00376.npy,0.0,0.3,0.0
train_00377.npy,0.0,0.3,0.0
train_00378.npy,0.0,0.3,0.0
train_00379.npy,0.0,0.3,0.0
train_00380.npy,0.0,0.3,0.0
train_00381.npy,0.0,0.3,0.0
train_00382.npy,0.0,0.3,0.0
train_00383.npy,0.0,0.3,0.0
train_00384.npy,0.0,0.3,0.0
train_00385.npy,0.0,0.3,0.0
train_00386.npy,0.0,0.3,0.0
train_00387.npy,0.0,0.3,0.0
train_00388.npy,0.0,0.3,0.0
train_00389.npy,0.0,0.3,0.0
train_00390.npy,0.0,0.3,0.0
train_00391.npy,0.0,0.3,0.0
train_00392.npy,0.0,0.3,0.0
train_00393.npy,0.0,0.3,0.0
train_00394.npy,0.0,0.3,0.0
train_00395.npy,0.0,0.3,0.0
train_00396.npy,0.0,0.3,0.0
train_00397.npy,0.0,0.3,0.0
train_00398.npy,0.0,0.3,0.0
train_00399.npy,0.0,0.3,0.0
train_00400.npy,0.0,0.3,0.0
train_00401.npy,0.0,0.3,0.0
train_00402.npy,0.0,0.3,0.0
train_00403.npy,0.0,0.3,0.0
train_00404.npy,0.0,0.3,0.0
train_00405.npy,0.0,0.3,0.0
train_00406.npy,0.0,0.3,0.0
train_00407.npy,0.0,0.3,0.0
train_00408.npy,0.0,0.3,0.0
train_00409.npy,0.0,0.3,0.0
train_00410.npy,0.0,0.3,0.0
train_00411.npy,0.0,0.3,0.0
train_00412.npy,0.0,0.3,0.0
train_00413.npy,0.0,0.3,0.0
train_00414.npy,0.0,0.3,0.0
train_00415.npy,0.0,0.3,0.0
train_00416.npy,0.0,0.3,0.0
train_00417.npy,0.0,0.3,0.0
train_00418.npy,0.0,0.3,0.0
train_00419.npy,0.0,0.3,0.0
train_00420.npy,0.0,0.3,0.0
train_00421.npy,0.0,0.3,0.0
train_00422.npy,0.0,0.3,0.0
train_00423.npy,0.0,0.3,0.0
train_00424.npy,0.0,0.3,0.0
train_00425.npy,0.0,0.3,0.0
train_00426.npy,0.0,0.3,0.0
train_00427.npy,0.0,0.3,0.0
train_00428.npy,0.0,0.3,0.0
train_00429.npy,0.0,0.3,0.0
train_00430.npy,0.0,0.3,0.0
train_00431.npy,0.0,0.3,0.0
train_00432.npy,0.0,0.3,0.0
train_00433.npy,0.0,0.3,0.0
train_00434.npy,0.0,0.3,0.0
train_00435.npy,0.0,0.3,0.0
train_00436.npy,0.0,0.3,0.0
train_00437.npy,0.0,0.3,0.0
train_00438.npy,0.0,0.3,0.0
train_00439.npy,0.0,0.3,0.0
train_00440.npy,0.0,0.3,0.0
train_00441.npy,0.0,0.3,0.0
train_00442.npy,0.0,0.3,0.0
train_00443.npy,0.0,0.3,0.0
train_00444.npy,0.0,0.3,0.0
train_00445.npy,0.0,0.3,0.0
train_00446.npy,0.0,0.3,0.0
train_00447.npy,0.0,0.4,0.0
train_00448.npy,0.0,0.4,0.0
train_00449.npy,0.0,0.4,0.0
train_00450.npy,0.0,0.4,0.0
train_00451.npy,0.0,0.4,0.0
train_00452.npy,0.0,0.4,0.0
train_00453.npy,0.0,0.4,0.0
train_00454.npy,0.0,0.4,0.0
train_00455.npy,0.0,0.4,0.0
train_00456.npy,0.0,0.4,0.0
train_00457.npy,0.0,0.4,0.0
train_00458.npy,0.0,0.4,0.0
train_00459.npy,0.0,0.4,0.0
train_00460.npy,0.0,0.4,0.0
train_00461.npy,0.0,0.4,0.0
train_00462.npy,0.0,0.4,0.0
train_00463.npy,0.0,0.4,0.0
train_00464.npy,0.0,0.4,0.0
train_00465.npy,0.0,0.4,0.0
train_00466.npy,0.0,0.4,0.0
train_00467.npy,0.0,0.4,0.0
train_00468.npy,0.0,0.4,0.0
train_00469.npy,0.0,0.4,0.0
train_00470.npy,0.0,0.4,0.0
train_00471.npy,0.0,0.4,0.0
train_00472.npy,0.0,0.4,0.0
train_00473.npy,0.0,0.4,0.0
train_00474.npy,0.0,0.4,0.0
train_00475.npy,0.0,0.4,0.0
train_00476.npy,0.0,0.4,0.0
train_00477.npy,0.0,0.4,0.0
train_00478.npy,0.0,0.4,0.0
train_00479.npy,0.0,0.4,0.0
train_00480.npy,0.0,0.4,0.0
train_00481.npy,0.0,0.4,0.0
train_00482.npy,0.0,0.4,0.0
train_00483.npy,0.0,0.4,0.0
train_00484.npy,0.0,0.4,0.0
train_00485.npy,0.0,0.4,0.0
train_00486.npy,0.0,0.4,0.0
train_00487.npy,0.0,0.4,0.0
train_00488.npy,0.0,0.4,0.0
train_00489.npy,0.0,0.4,0.0
train_00490.npy,0.0,0.4,0.0
train_00491.npy,0.0,0.4,0.0
train_00492.npy,0.0,0.4,0.0
train_00493.npy,0.0,0.4,0.0
train_00494.npy,0.0,0.4,0.0
train_00495.npy,0.0,0.4,0.0
train_00496.npy,0.0,0.4,0.0
train_00497.npy,0.0,0.4,0.0
train_00498.npy,0.0,0.4,0.0
train_00499.npy,0.0,0.4,0.0
train_00500.npy,0.0,0.4,0.0
train_00501.npy,0.0,0.4,0.0
train_00502.npy,0.0,0.4,0.0
train_00503.npy,0.0,0.4,0.0
train_00504.npy,0.0,0.4,0.0
train_00505.npy,0.0,0.4,0.0
train_00506.npy,0.0,0.4,0.0
train_00507.npy,0.0,0.4,0.0
train_00508.npy,0.0,0.4,0.0
train_00509.npy,0.0,0.4,0.0
train_00510.npy,0.0,0.4,0.0
train_00511.npy,0.0,0.4,0.0
train_00512.npy,0.0,0.4,0.0
train_00513.npy,0.0,0.4,0.0
train_00514.npy,0.0,0.4,0.0
train_00515.npy,0.0,0.4,0.0
train_00516.npy,0.0,0.4,0.0
train_00517.npy,0.0,0.4,0.0
train_00518.npy,0.0,0.4,0.0
train_00519.npy,0.0,0.4,0.0
train_00520.npy,0.0,0.4,0.0
train_00521.npy,0.0,0.4,0.0
train_00522.npy,0.0,0.4,0.0
train_00523.npy,0.0,0.4,0.0
train_00524.npy,0.0,0.4,0.0
train_00525.npy,0.0,0.4,0.0
train_00526.npy,0.0,0.4,0.0
train_00527.npy,0.0,0.4,0.0
train_00528.npy,0.0,0.4,0.0
train_00529.npy,0.0,0.4,0.0
train_00530.npy,0.0,0.4,0.0
train_00531.npy,0.0,0.4,0.0
train_00532.npy,0.0,0.4,0.0
train_00533.npy,0.0,0.4,0.0
train_00534.npy,0.0,0.4,0.0
train_00535.npy,0.0,0.4,0.0
train_00536.npy,0.0,0.4,0.0
train_00537.npy,0.0,0.4,0.0
train_00538.npy,0.0,0.4,0.0
train_00539.npy,0.0,0.4,0.0
train_00540.npy,0.0,0.4,0.0
train_00541.npy,0.0,0.4,0.0
train_00542.npy,0.0,0.4,0.0
train_00543.npy,0.0,0.4,0.0
train_00544.npy,0.0,0.4,0.0
train_00545.npy,0.0,0.4,0.0
train_00546.npy,0.0,0.4,0.0
train_00547.npy,0.0,0.4,0.0
train_00548.npy,0.0,0.4,0.0
train_00549.npy,0.0,0.4,0.0
train_00550.npy,0.0,0.4,0.0
train_00551.npy,0.0,0.4,0.0
train_00552.npy,0.0,0.4,0.0
train_00553.npy,0.0,0.4,0.0
train_00554.npy,0.0,0.4,0.0
train_00555.npy,0.0,0.4,0.0
train_00556.npy,0.0,0.4,0.0
train_00557.npy,0.0,0.4,0.0
train_00558.npy,0.0,0.4,0.0
train_00559.npy,0.0,0.4,0.0
train_00560.npy,0.0,0.4,0.0
train_00561.npy,0.0,0.4,0.0
train_00562.npy,0.0,0.4,0.0
train_00563.npy,0.0,0.4,0.0
train_00564.npy,0.0,0.4,0.0
train_00565.npy,0.0,0.4,0.0
train_00566.npy,0.0,0.4,0.0
train_00567.npy,0.0,0.4,0.0
train_00568.npy,0.0,0.4,0.0
train_00569.npy,0.0,0.4,0.0
train_00570.npy,0.0,0.4,0.0
train_00571.npy,0.0,0.4,0.0
train_00572.npy,0.0,0.4,0.0
train_00573.npy,0.0,0.4,0.0
train_00574.npy,0.0,0.4,0.0
train_00575.npy,0.0,0.4,0.0
train_00576.npy,0.0,0.4,0.0
train_00577.npy,0.0,0.4,0.0
train_00578.npy,0.0,0.4,0.0
train_00579.npy,0.0,0.4,0.0
train_00580.npy,0.0,0.4,0.0
train_00581.npy,0.0,0.4,0.0
train_00582.npy,0.0,0.4,0.0
train_00583.npy,0.0,0.4,0.0
train_00584.npy,0.0,0.4,0.0
train_00585.npy,0.0,0.4,0.0
train_00586.npy,0.0,0.4,0.0
train_00587.npy,0.0,0.4,0.0
train_00588.npy,0.0,0.4,0.0
train_00589.npy,0.0,0.4,0.0
train_00590.npy,0.0,0.4,0.0
train_00591.npy,0.0,0.4,0.0
train_00592.npy,0.0,0.4,0.0
train_00593.npy,0.0,0.4,0.0
train_00594.npy,0.0,0.4,0.0
train_00595.npy,0.0,0.4,0.0
train_00596.npy,0.1,0.0,0.0
train_00597.npy,0.1,0.0,0.0
train_00598.npy,0.1,0.0,0.0
train_00599.npy,0.1,0.0,0.0
train_00600.npy,0.1,0.0,0.0
train_00601.npy,0.1,0.0,0.0
train_00602.npy,0.1,0.0,0.0
train_00603.npy,0.1,0.0,0.0
train_00604.npy,0.1,0.0,0.0
train_00605.npy,0.1,0.0,0.0
train_00606.npy,0.1,0.0,0.0
train_00607.npy,0.1,0.0,0.0
train_00608.npy,0.1,0.0,0.0
train_00609.npy,0.1,0.0,0.0
train_00610.npy,0.1,0.0,0.0
train_00611.npy,0.1,0.0,0.0
train_00612.npy,0.1,0.0,0.0
train_00613.npy,0.1,0.0,0.0
train_00614.npy,0.1,0.0,0.0
train_00615.npy,0.1,0.0,0.0
train_00616.npy,0.1,0.0,0.0
train_00617.npy,0.1,0.0,0.0
train_00618.npy,0.1,0.0,0.0
train_00619.npy,0.1,0.0,0.0
train_00620.npy,0.1,0.0,0.0
train_00621.npy,0.1,0.0,0.0
train_00622.npy,0.1,0.0,0.0
train_00623.npy,0.1,0.0,0.0
train_00624.npy,0.1,0.0,0.0
train_00625.npy,0.1,0.0,0.0
train_00626.npy,0.1,0.0,0.0
train_00627.npy,0.1,0.0,0.0
train_00628.npy,0.1,0.0,0.0
train_00629.npy,0.1,0.0,0.0
train_00630.npy,0.1,0.0,0.0
train_00631.npy,0.1,0.0,0.0
train_00632.npy,0.1,0.0,0.0
train_00633.npy,0.1,0.0,0.0
train_00634.npy,0.1,0.0,0.0
train_00635.npy,0.1,0.0,0.0
train_00636.npy,0.1,0.0,0.0
train_00637.npy,0.1,0.0,0.0
train_00638.npy,0.1,0.0,0.0
train_00639.npy,0.1,0.0,0.0
train_00640.npy,0.1,0.0,0.0
train_00641.npy,0.1,0.0,0.0
train_00642.npy,0.1,0.0,0.0
train_00643.npy,0.1,0.0,0.0
train_00644.npy,0.1,0.0,0.0
train_00645.npy,0.1,0.0,0.0
train_00646.npy,0.1,0.0,0.0
train_00647.npy,0.1,0.0,0.0
train_00648.npy,0.1,0.0,0.0
train_00649.npy,0.1,0.0,0.0
train_00650.npy,0.1,0.0,0.0
train_00651.npy,0.1,0.0,0.0
train_00652.npy,0.1,0.0,0.0
train_00653.npy,0.1,0.0,0.0
train_00654.npy,0.1,0.0,0.0
train_00655.npy,0.1,0.0,0.0
train_00656.npy,0.1,0.0,0.0
train_00657.npy,0.1,0.0,0.0
train_00658.npy,0.1,0.0,0.0
train_00659.npy,0.1,0.0,0.0
train_00660.npy,0.1,0.0,0.0
train_00661.npy,0.1,0.0,0.0
train_00662.npy,0.1,0.0,0.0
train_00663.npy,0.1,0.0,0.0
train_00664.npy,0.1,0.0,0.0
train_00665.npy,0.1,0.0,0.0
train_00666.npy,0.1,0.0,0.0
train_00667.npy,0.1,0.0,0.0
train_00668.npy,0.1,0.0,0.0
train_00669.npy,0.1,0.0,0.0
train_00670.npy,0.1,0.0,0.0
train_00671.npy,0.1,0.0,0.0
train_00672.npy,0.1,0.0,0.0
train_00673.npy,0.1,0.0,0.0
train_00674.npy,0.1,0.0,0.0
train_00675.npy,0.1,0.0,0.0
train_00676.npy,0.1,0.0,0.0
train_00677.npy,0.1,0.0,0.0
train_00678.npy,0.1,0.0,0.0
train_00679.npy,0.1,0.0,0.0
train_00680.npy,0.1,0.0,0.0
train_00681.npy,0.1,0.0,0.0
train_00682.npy,0.1,0.0,0.0
train_00683.npy,0.1,0.0,0.0
train_00684.npy,0.1,0.0,0.0
train_00685.npy,0.1,0.0,0.0
train_00686.npy,0.1,0.0,0.0
train_00687.npy,0.1,0.0,0.0
train_00688.npy,0.1,0.0,0.0
train_00689.npy,0.1,0.0,0.0
train_00690.npy,0.1,0.0,0.0
train_00691.npy,0.1,0.0,0.0
train_00692.npy,0.1,0.0,0.0
train_00693.npy,0.1,0.0,0.0
train_00694.npy,0.1,0.0,0.0
train_00695.npy,0.1,0.0,0.0
train_00696.npy,0.1,0.0,0.0
train_00697.npy,0.1,0.0,0.0
